relative_time_s,allocated_gb,reserved_gb,allocated_pct,reserved_pct
203750.47,0.0000,0.0000,0.00,0.00
203165.48,0.0000,0.0000,0.00,0.00
203765.48,0.0000,0.0000,0.00,0.00
203180.48,0.0000,0.0000,0.00,0.00
203780.48,0.0000,0.0000,0.00,0.00
203195.48,0.0000,0.0000,0.00,0.00
203795.48,0.0000,0.0000,0.00,0.00
203210.48,0.0000,0.0000,0.00,0.00
203810.48,0.0000,0.0000,0.00,0.00
203225.48,0.0000,0.0000,0.00,0.00
203825.48,0.0000,0.0000,0.00,0.00
203240.49,0.0000,0.0000,0.00,0.00
203840.48,0.0000,0.0000,0.00,0.00
203255.49,0.0000,0.0000,0.00,0.00
203855.48,0.0000,0.0000,0.00,0.00
203270.49,0.0000,0.0000,0.00,0.00
203870.48,0.0000,0.0000,0.00,0.00
203285.49,0.0000,0.0000,0.00,0.00
203885.48,0.0000,0.0000,0.00,0.00
203300.49,0.0000,0.0000,0.00,0.00
203900.48,0.0000,0.0000,0.00,0.00
203315.49,0.0000,0.0000,0.00,0.00
203915.48,0.0000,0.0000,0.00,0.00
203330.49,0.0000,0.0000,0.00,0.00
203930.48,0.0000,0.0000,0.00,0.00
203345.49,0.0000,0.0000,0.00,0.00
203945.48,0.0000,0.0000,0.00,0.00
203360.49,0.0000,0.0000,0.00,0.00
203960.48,0.0000,0.0000,0.00,0.00
203375.49,0.0000,0.0000,0.00,0.00
203975.48,0.0000,0.0000,0.00,0.00
203390.49,0.0000,0.0000,0.00,0.00
203990.48,0.0000,0.0000,0.00,0.00
203405.49,0.0000,0.0000,0.00,0.00
204005.48,0.0000,0.0000,0.00,0.00
203420.49,0.0000,0.0000,0.00,0.00
204020.48,0.0000,0.0000,0.00,0.00
203435.49,0.0000,0.0000,0.00,0.00
204035.48,0.0000,0.0000,0.00,0.00
203450.49,0.0000,0.0000,0.00,0.00
204050.48,0.0000,0.0000,0.00,0.00
203465.49,0.0000,0.0000,0.00,0.00
204065.48,0.0000,0.0000,0.00,0.00
203480.49,0.0000,0.0000,0.00,0.00
204080.49,0.0000,0.0000,0.00,0.00
203495.49,0.0000,0.0000,0.00,0.00
204095.49,0.0000,0.0000,0.00,0.00
203510.49,0.0000,0.0000,0.00,0.00
204110.49,0.0000,0.0000,0.00,0.00
203525.50,0.0000,0.0000,0.00,0.00
204125.49,0.0000,0.0000,0.00,0.00
203540.50,0.0000,0.0000,0.00,0.00
204140.49,0.0000,0.0000,0.00,0.00
203555.50,0.0000,0.0000,0.00,0.00
204155.49,0.0000,0.0000,0.00,0.00
203570.50,0.0000,0.0000,0.00,0.00
204170.49,0.0000,0.0000,0.00,0.00
203585.50,0.0000,0.0000,0.00,0.00
204185.49,0.0000,0.0000,0.00,0.00
203600.50,0.0000,0.0000,0.00,0.00
204200.49,0.0000,0.0000,0.00,0.00
203615.50,0.0000,0.0000,0.00,0.00
204215.49,0.0000,0.0000,0.00,0.00
203630.50,0.0000,0.0000,0.00,0.00
204230.49,0.0000,0.0000,0.00,0.00
203645.50,0.0000,0.0000,0.00,0.00
204245.49,0.0000,0.0000,0.00,0.00
203660.50,0.0000,0.0000,0.00,0.00
204260.49,0.0000,0.0000,0.00,0.00
203675.50,0.0000,0.0000,0.00,0.00
204275.49,0.0000,0.0000,0.00,0.00
203690.50,0.0000,0.0000,0.00,0.00
204290.49,0.0000,0.0000,0.00,0.00
203705.50,0.0000,0.0000,0.00,0.00
204305.49,0.0000,0.0000,0.00,0.00
203720.50,0.0000,0.0000,0.00,0.00
204320.49,0.0000,0.0000,0.00,0.00
203735.50,0.0000,0.0000,0.00,0.00
204335.49,0.0000,0.0000,0.00,0.00
203750.50,0.0000,0.0000,0.00,0.00
204350.49,0.0000,0.0000,0.00,0.00
203765.50,0.0000,0.0000,0.00,0.00
204365.49,0.0000,0.0000,0.00,0.00
203780.50,0.0000,0.0000,0.00,0.00
204380.50,0.0000,0.0000,0.00,0.00
203795.50,0.0000,0.0000,0.00,0.00
204395.50,0.0000,0.0000,0.00,0.00
203810.50,0.0000,0.0000,0.00,0.00
204410.50,0.0000,0.0000,0.00,0.00
203825.50,0.0000,0.0000,0.00,0.00
204425.50,0.0000,0.0000,0.00,0.00
203840.51,0.0000,0.0000,0.00,0.00
204440.50,0.0000,0.0000,0.00,0.00
203855.51,0.0000,0.0000,0.00,0.00
204455.50,0.0000,0.0000,0.00,0.00
203870.51,0.0000,0.0000,0.00,0.00
204470.50,0.0000,0.0000,0.00,0.00
203885.51,0.0000,0.0000,0.00,0.00
204485.50,0.0000,0.0000,0.00,0.00
203900.51,0.0000,0.0000,0.00,0.00
204500.50,0.0000,0.0000,0.00,0.00
203915.51,0.0000,0.0000,0.00,0.00
204515.50,0.0000,0.0000,0.00,0.00
203930.51,0.0000,0.0000,0.00,0.00
204530.50,0.0000,0.0000,0.00,0.00
203945.51,0.0000,0.0000,0.00,0.00
204545.50,0.0000,0.0000,0.00,0.00
203960.51,0.0000,0.0000,0.00,0.00
204560.50,0.0000,0.0000,0.00,0.00
203975.51,0.0000,0.0000,0.00,0.00
204575.50,0.0000,0.0000,0.00,0.00
203990.51,0.0000,0.0000,0.00,0.00
204590.50,0.0000,0.0000,0.00,0.00
204005.51,0.0000,0.0000,0.00,0.00
204605.50,0.0000,0.0000,0.00,0.00
204020.51,0.0000,0.0000,0.00,0.00
204620.50,0.0000,0.0000,0.00,0.00
204035.51,0.0000,0.0000,0.00,0.00
204635.50,0.0000,0.0000,0.00,0.00
204050.51,0.0000,0.0000,0.00,0.00
204650.50,0.0000,0.0000,0.00,0.00
204065.51,0.0000,0.0000,0.00,0.00
204665.50,0.0000,0.0000,0.00,0.00
204080.51,0.0000,0.0000,0.00,0.00
204680.51,0.0000,0.0000,0.00,0.00
204095.51,0.0000,0.0000,0.00,0.00
204695.51,0.0000,0.0000,0.00,0.00
204110.52,0.0000,0.0000,0.00,0.00
204710.51,0.0000,0.0000,0.00,0.00
204125.52,0.0000,0.0000,0.00,0.00
204725.51,0.0000,0.0000,0.00,0.00
204140.52,0.0000,0.0000,0.00,0.00
204740.51,0.0000,0.0000,0.00,0.00
204155.52,0.0000,0.0000,0.00,0.00
204755.51,0.0000,0.0000,0.00,0.00
204170.52,0.0000,0.0000,0.00,0.00
204770.51,0.0000,0.0000,0.00,0.00
204185.52,0.0000,0.0000,0.00,0.00
204785.51,0.0000,0.0000,0.00,0.00
204200.52,0.0000,0.0000,0.00,0.00
204800.51,0.0000,0.0000,0.00,0.00
204215.52,0.0000,0.0000,0.00,0.00
204815.51,0.0000,0.0000,0.00,0.00
204230.52,0.0000,0.0000,0.00,0.00
204830.51,0.0000,0.0000,0.00,0.00
204245.52,0.0000,0.0000,0.00,0.00
204845.51,0.0000,0.0000,0.00,0.00
204260.52,0.0000,0.0000,0.00,0.00
204860.51,0.0000,0.0000,0.00,0.00
204275.52,0.0000,0.0000,0.00,0.00
204875.51,0.0000,0.0000,0.00,0.00
204290.52,0.0000,0.0000,0.00,0.00
204890.51,0.0000,0.0000,0.00,0.00
204305.52,0.0000,0.0000,0.00,0.00
204905.51,0.0000,0.0000,0.00,0.00
204320.52,0.0000,0.0000,0.00,0.00
204920.51,0.0000,0.0000,0.00,0.00
204335.52,0.0000,0.0000,0.00,0.00
204935.52,0.0000,0.0000,0.00,0.00
204350.52,0.0000,0.0000,0.00,0.00
204950.52,0.0000,0.0000,0.00,0.00
204365.52,0.0000,0.0000,0.00,0.00
204965.52,0.0000,0.0000,0.00,0.00
204380.52,0.0000,0.0000,0.00,0.00
204980.52,0.0000,0.0000,0.00,0.00
204395.52,0.0000,0.0000,0.00,0.00
204995.52,0.0000,0.0000,0.00,0.00
204410.52,0.0000,0.0000,0.00,0.00
205010.52,0.0000,0.0000,0.00,0.00
204425.52,0.0000,0.0000,0.00,0.00
205025.52,0.0000,0.0000,0.00,0.00
204440.53,0.0000,0.0000,0.00,0.00
205040.52,0.0000,0.0000,0.00,0.00
204455.53,0.0000,0.0000,0.00,0.00
205055.52,0.0000,0.0000,0.00,0.00
204470.53,0.0000,0.0000,0.00,0.00
205070.52,0.0000,0.0000,0.00,0.00
204485.53,0.0000,0.0000,0.00,0.00
205085.52,0.0000,0.0000,0.00,0.00
204500.53,0.0000,0.0000,0.00,0.00
205100.52,0.0000,0.0000,0.00,0.00
204515.53,0.0000,0.0000,0.00,0.00
205115.52,0.0000,0.0000,0.00,0.00
204530.53,0.0000,0.0000,0.00,0.00
205130.52,0.0000,0.0000,0.00,0.00
204545.53,0.0000,0.0000,0.00,0.00
205145.52,0.0000,0.0000,0.00,0.00
204560.53,0.0000,0.0000,0.00,0.00
205160.52,0.0000,0.0000,0.00,0.00
204575.53,0.0000,0.0000,0.00,0.00
205175.52,0.0000,0.0000,0.00,0.00
204590.53,0.0000,0.0000,0.00,0.00
205190.52,0.0000,0.0000,0.00,0.00
204605.53,0.0000,0.0000,0.00,0.00
205205.52,0.0000,0.0000,0.00,0.00
204620.53,0.0000,0.0000,0.00,0.00
205220.52,0.0000,0.0000,0.00,0.00
204635.53,0.0000,0.0000,0.00,0.00
205235.52,0.0000,0.0000,0.00,0.00
204650.53,0.0000,0.0000,0.00,0.00
205250.53,0.0000,0.0000,0.00,0.00
204665.53,0.0000,0.0000,0.00,0.00
205265.53,0.0000,0.0000,0.00,0.00
204680.53,0.0000,0.0000,0.00,0.00
205280.53,0.0000,0.0000,0.00,0.00
204695.54,0.0000,0.0000,0.00,0.00
205295.53,0.0000,0.0000,0.00,0.00
204710.54,0.0000,0.0000,0.00,0.00
205310.53,0.0000,0.0000,0.00,0.00
204725.54,0.0000,0.0000,0.00,0.00
205325.53,0.0000,0.0000,0.00,0.00
204740.54,0.0000,0.0000,0.00,0.00
205340.53,0.0000,0.0000,0.00,0.00
204755.54,0.0000,0.0000,0.00,0.00
205355.53,0.0000,0.0000,0.00,0.00
204770.54,0.0000,0.0000,0.00,0.00
205370.53,0.0000,0.0000,0.00,0.00
204785.54,0.0000,0.0000,0.00,0.00
205385.53,0.0000,0.0000,0.00,0.00
204800.54,0.0000,0.0000,0.00,0.00
205400.53,0.0000,0.0000,0.00,0.00
204815.54,0.0000,0.0000,0.00,0.00
205415.53,0.0000,0.0000,0.00,0.00
204830.54,0.0000,0.0000,0.00,0.00
205430.53,0.0000,0.0000,0.00,0.00
204845.54,0.0000,0.0000,0.00,0.00
205445.53,0.0000,0.0000,0.00,0.00
204860.54,0.0000,0.0000,0.00,0.00
205460.53,0.0000,0.0000,0.00,0.00
204875.54,0.0000,0.0000,0.00,0.00
205475.53,0.0000,0.0000,0.00,0.00
204890.54,0.0000,0.0000,0.00,0.00
205490.53,0.0000,0.0000,0.00,0.00
204905.54,0.0000,0.0000,0.00,0.00
205505.53,0.0000,0.0000,0.00,0.00
204920.54,0.0000,0.0000,0.00,0.00
205520.53,0.0000,0.0000,0.00,0.00
204935.54,0.0000,0.0000,0.00,0.00
205535.54,0.0000,0.0000,0.00,0.00
204950.54,0.0000,0.0000,0.00,0.00
205550.54,0.0000,0.0000,0.00,0.00
204965.54,0.0000,0.0000,0.00,0.00
205565.54,0.0000,0.0000,0.00,0.00
204980.54,0.0000,0.0000,0.00,0.00
205580.54,0.0000,0.0000,0.00,0.00
204995.55,0.0000,0.0000,0.00,0.00
205595.54,0.0000,0.0000,0.00,0.00
205010.55,0.0000,0.0000,0.00,0.00
205610.54,0.0000,0.0000,0.00,0.00
205025.55,0.0000,0.0000,0.00,0.00
205625.54,0.0000,0.0000,0.00,0.00
205040.55,0.0000,0.0000,0.00,0.00
205640.54,0.0000,0.0000,0.00,0.00
205055.55,0.0000,0.0000,0.00,0.00
205655.54,0.0000,0.0000,0.00,0.00
205070.55,0.0000,0.0000,0.00,0.00
205670.54,0.0000,0.0000,0.00,0.00
205085.55,0.0000,0.0000,0.00,0.00
205685.54,0.0000,0.0000,0.00,0.00
205100.55,0.0000,0.0000,0.00,0.00
205700.54,0.0000,0.0000,0.00,0.00
205115.55,0.0000,0.0000,0.00,0.00
205715.54,0.0000,0.0000,0.00,0.00
205130.55,0.0000,0.0000,0.00,0.00
205730.54,0.0000,0.0000,0.00,0.00
205145.55,0.0000,0.0000,0.00,0.00
205745.55,0.0000,0.0000,0.00,0.00
205160.55,0.0000,0.0000,0.00,0.00
205760.55,0.0000,0.0000,0.00,0.00
205175.55,0.0000,0.0000,0.00,0.00
205775.55,0.0000,0.0000,0.00,0.00
205190.55,0.0000,0.0000,0.00,0.00
205790.55,0.0000,0.0000,0.00,0.00
205205.55,0.0000,0.0000,0.00,0.00
205805.55,0.0000,0.0000,0.00,0.00
205220.55,0.0000,0.0000,0.00,0.00
205820.55,0.0000,0.0000,0.00,0.00
205235.56,0.0000,0.0000,0.00,0.00
205835.55,0.0000,0.0000,0.00,0.00
205250.56,0.0000,0.0000,0.00,0.00
205850.55,0.0000,0.0000,0.00,0.00
205265.56,0.0000,0.0000,0.00,0.00
205865.55,0.0000,0.0000,0.00,0.00
205280.56,0.0000,0.0000,0.00,0.00
205880.55,0.0000,0.0000,0.00,0.00
205295.56,0.0000,0.0000,0.00,0.00
205895.55,0.0000,0.0000,0.00,0.00
205310.56,0.0000,0.0000,0.00,0.00
205910.55,0.0000,0.0000,0.00,0.00
205325.56,0.0000,0.0000,0.00,0.00
205925.55,0.0000,0.0000,0.00,0.00
205340.56,0.0000,0.0000,0.00,0.00
205940.55,0.0000,0.0000,0.00,0.00
205355.56,0.0000,0.0000,0.00,0.00
205955.55,0.0000,0.0000,0.00,0.00
205370.56,0.0000,0.0000,0.00,0.00
205970.55,0.0000,0.0000,0.00,0.00
205385.56,0.0000,0.0000,0.00,0.00
205985.55,0.0000,0.0000,0.00,0.00
205400.56,0.0000,0.0000,0.00,0.00
206000.56,0.0000,0.0000,0.00,0.00
205415.56,0.0000,0.0000,0.00,0.00
206015.56,0.0000,0.0000,0.00,0.00
205430.56,0.0000,0.0000,0.00,0.00
206030.56,0.0000,0.0000,0.00,0.00
205445.56,0.0000,0.0000,0.00,0.00
206045.56,0.0000,0.0000,0.00,0.00
205460.56,0.0000,0.0000,0.00,0.00
206060.56,0.0000,0.0000,0.00,0.00
205475.57,0.0000,0.0000,0.00,0.00
206075.56,0.0000,0.0000,0.00,0.00
205490.57,0.0000,0.0000,0.00,0.00
206090.56,0.0000,0.0000,0.00,0.00
205505.57,0.0000,0.0000,0.00,0.00
206105.56,0.0000,0.0000,0.00,0.00
205520.57,0.0000,0.0000,0.00,0.00
206120.56,0.0000,0.0000,0.00,0.00
205535.57,0.0000,0.0000,0.00,0.00
206135.56,0.0000,0.0000,0.00,0.00
205550.57,0.0000,0.0000,0.00,0.00
206150.56,0.0000,0.0000,0.00,0.00
205565.57,0.0000,0.0000,0.00,0.00
206165.56,0.0000,0.0000,0.00,0.00
205580.57,0.0000,0.0000,0.00,0.00
206180.56,0.0000,0.0000,0.00,0.00
205595.57,0.0000,0.0000,0.00,0.00
206195.56,0.0000,0.0000,0.00,0.00
205610.57,0.0000,0.0000,0.00,0.00
206210.56,0.0000,0.0000,0.00,0.00
205625.57,0.0000,0.0000,0.00,0.00
206225.56,0.0000,0.0000,0.00,0.00
205640.57,0.0000,0.0000,0.00,0.00
206240.56,0.0000,0.0000,0.00,0.00
205655.57,0.0000,0.0000,0.00,0.00
206255.56,0.0000,0.0000,0.00,0.00
205670.57,0.0000,0.0000,0.00,0.00
206270.56,0.0000,0.0000,0.00,0.00
205685.57,0.0000,0.0000,0.00,0.00
206285.57,0.0000,0.0000,0.00,0.00
205700.57,0.0000,0.0000,0.00,0.00
206300.57,0.0000,0.0000,0.00,0.00
205715.57,0.0000,0.0000,0.00,0.00
206315.57,0.0000,0.0000,0.00,0.00
205730.58,0.0000,0.0000,0.00,0.00
206330.57,0.0000,0.0000,0.00,0.00
205745.58,0.0000,0.0000,0.00,0.00
206345.57,0.0000,0.0000,0.00,0.00
205760.58,0.0000,0.0000,0.00,0.00
206360.57,0.0000,0.0000,0.00,0.00
205775.58,0.0000,0.0000,0.00,0.00
206375.57,0.0000,0.0000,0.00,0.00
205790.58,0.0000,0.0000,0.00,0.00
206390.57,0.0000,0.0000,0.00,0.00
205805.58,0.0000,0.0000,0.00,0.00
206405.57,0.0000,0.0000,0.00,0.00
205820.58,0.0000,0.0000,0.00,0.00
206420.57,0.0000,0.0000,0.00,0.00
205835.58,0.0000,0.0000,0.00,0.00
206435.57,0.0000,0.0000,0.00,0.00
205850.58,0.0000,0.0000,0.00,0.00
206450.57,0.0000,0.0000,0.00,0.00
205865.58,0.0000,0.0000,0.00,0.00
206465.57,0.0000,0.0000,0.00,0.00
205880.58,0.0000,0.0000,0.00,0.00
206480.57,0.0000,0.0000,0.00,0.00
205895.58,0.0000,0.0000,0.00,0.00
206495.57,0.0000,0.0000,0.00,0.00
205910.58,0.0000,0.0000,0.00,0.00
206510.57,0.0000,0.0000,0.00,0.00
205925.58,0.0000,0.0000,0.00,0.00
206525.57,0.0000,0.0000,0.00,0.00
205940.58,0.0000,0.0000,0.00,0.00
206540.57,0.0000,0.0000,0.00,0.00
205955.58,0.0000,0.0000,0.00,0.00
206555.57,0.0000,0.0000,0.00,0.00
205970.58,0.0000,0.0000,0.00,0.00
206570.57,0.0000,0.0000,0.00,0.00
205985.58,0.0000,0.0000,0.00,0.00
206585.58,0.0000,0.0000,0.00,0.00
206000.58,0.0000,0.0000,0.00,0.00
206600.58,0.0000,0.0000,0.00,0.00
206015.58,0.0000,0.0000,0.00,0.00
206615.58,0.0000,0.0000,0.00,0.00
206030.59,0.0000,0.0000,0.00,0.00
206630.58,0.0000,0.0000,0.00,0.00
206045.59,0.0000,0.0000,0.00,0.00
206645.58,0.0000,0.0000,0.00,0.00
206060.59,0.0000,0.0000,0.00,0.00
206660.58,0.0000,0.0000,0.00,0.00
206075.59,0.0000,0.0000,0.00,0.00
206675.58,0.0000,0.0000,0.00,0.00
206090.59,0.0000,0.0000,0.00,0.00
206690.58,0.0000,0.0000,0.00,0.00
206105.59,0.0000,0.0000,0.00,0.00
206705.58,0.0000,0.0000,0.00,0.00
206120.59,0.0000,0.0000,0.00,0.00
206720.58,0.0000,0.0000,0.00,0.00
206135.59,0.0000,0.0000,0.00,0.00
206735.58,0.0000,0.0000,0.00,0.00
206150.59,0.0000,0.0000,0.00,0.00
206750.58,0.0000,0.0000,0.00,0.00
206165.59,0.0000,0.0000,0.00,0.00
206765.58,0.0000,0.0000,0.00,0.00
206180.59,0.0000,0.0000,0.00,0.00
206780.58,0.0000,0.0000,0.00,0.00
206195.59,0.0000,0.0000,0.00,0.00
206795.58,0.0000,0.0000,0.00,0.00
206210.59,0.0000,0.0000,0.00,0.00
206810.58,0.0000,0.0000,0.00,0.00
206225.59,0.0000,0.0000,0.00,0.00
206825.58,0.0000,0.0000,0.00,0.00
206240.59,0.0000,0.0000,0.00,0.00
206840.58,0.0000,0.0000,0.00,0.00
206255.59,0.0000,0.0000,0.00,0.00
206855.58,0.0000,0.0000,0.00,0.00
206270.59,0.0000,0.0000,0.00,0.00
206870.58,0.0000,0.0000,0.00,0.00
206285.59,0.0000,0.0000,0.00,0.00
206885.59,0.0000,0.0000,0.00,0.00
206300.60,0.0000,0.0000,0.00,0.00
206900.59,0.0000,0.0000,0.00,0.00
206315.60,0.0000,0.0000,0.00,0.00
206915.59,0.0000,0.0000,0.00,0.00
206330.60,0.0000,0.0000,0.00,0.00
206930.59,0.0000,0.0000,0.00,0.00
206345.60,0.0000,0.0000,0.00,0.00
206945.59,0.0000,0.0000,0.00,0.00
206360.60,0.0000,0.0000,0.00,0.00
206960.59,0.0000,0.0000,0.00,0.00
206375.60,0.0000,0.0000,0.00,0.00
206975.59,0.0000,0.0000,0.00,0.00
206390.60,0.0000,0.0000,0.00,0.00
206990.59,0.0000,0.0000,0.00,0.00
206405.60,0.0000,0.0000,0.00,0.00
207005.59,0.0000,0.0000,0.00,0.00
206420.60,0.0000,0.0000,0.00,0.00
207020.59,0.0000,0.0000,0.00,0.00
206435.60,0.0000,0.0000,0.00,0.00
207035.59,0.0000,0.0000,0.00,0.00
206450.60,0.0000,0.0000,0.00,0.00
207050.59,0.0000,0.0000,0.00,0.00
206465.60,0.0000,0.0000,0.00,0.00
207065.59,0.0000,0.0000,0.00,0.00
206480.60,0.0000,0.0000,0.00,0.00
207080.59,0.0000,0.0000,0.00,0.00
206495.60,0.0000,0.0000,0.00,0.00
207095.59,0.0000,0.0000,0.00,0.00
206510.60,0.0000,0.0000,0.00,0.00
207110.59,0.0000,0.0000,0.00,0.00
206525.60,0.0000,0.0000,0.00,0.00
207125.60,0.0000,0.0000,0.00,0.00
206540.60,0.0000,0.0000,0.00,0.00
207140.60,0.0000,0.0000,0.00,0.00
206555.60,0.0000,0.0000,0.00,0.00
207155.60,0.0000,0.0000,0.00,0.00
206570.60,0.0000,0.0000,0.00,0.00
207170.60,0.0000,0.0000,0.00,0.00
206585.60,0.0000,0.0000,0.00,0.00
207185.60,0.0000,0.0000,0.00,0.00
206600.60,0.0000,0.0000,0.00,0.00
207200.60,0.0000,0.0000,0.00,0.00
206615.61,0.0000,0.0000,0.00,0.00
207215.60,0.0000,0.0000,0.00,0.00
206630.61,0.0000,0.0000,0.00,0.00
207230.60,0.0000,0.0000,0.00,0.00
206645.61,0.0000,0.0000,0.00,0.00
207245.60,0.0000,0.0000,0.00,0.00
206660.61,0.0000,0.0000,0.00,0.00
207260.60,0.0000,0.0000,0.00,0.00
206675.61,0.0000,0.0000,0.00,0.00
207275.60,0.0000,0.0000,0.00,0.00
206690.61,0.0000,0.0000,0.00,0.00
207290.60,0.0000,0.0000,0.00,0.00
206705.61,0.0000,0.0000,0.00,0.00
207305.60,0.0000,0.0000,0.00,0.00
206720.61,0.0000,0.0000,0.00,0.00
207320.60,0.0000,0.0000,0.00,0.00
206735.61,0.0000,0.0000,0.00,0.00
207335.60,0.0000,0.0000,0.00,0.00
206750.61,0.0000,0.0000,0.00,0.00
207350.60,0.0000,0.0000,0.00,0.00
206765.61,0.0000,0.0000,0.00,0.00
207365.60,0.0000,0.0000,0.00,0.00
206780.61,0.0000,0.0000,0.00,0.00
207380.60,0.0000,0.0000,0.00,0.00
206795.61,0.0000,0.0000,0.00,0.00
207395.60,0.0000,0.0000,0.00,0.00
206810.61,0.0000,0.0000,0.00,0.00
207410.60,0.0000,0.0000,0.00,0.00
206825.61,0.0000,0.0000,0.00,0.00
207425.60,0.0000,0.0000,0.00,0.00
206840.61,0.0000,0.0000,0.00,0.00
207440.61,0.0000,0.0000,0.00,0.00
206855.61,0.0000,0.0000,0.00,0.00
207455.61,0.0000,0.0000,0.00,0.00
206870.61,0.0000,0.0000,0.00,0.00
207470.61,0.0000,0.0000,0.00,0.00
206885.61,0.0000,0.0000,0.00,0.00
207485.61,0.0000,0.0000,0.00,0.00
206900.61,0.0000,0.0000,0.00,0.00
207500.61,0.0000,0.0000,0.00,0.00
206915.61,0.0000,0.0000,0.00,0.00
207515.61,0.0000,0.0000,0.00,0.00
206930.62,0.0000,0.0000,0.00,0.00
207530.61,0.0000,0.0000,0.00,0.00
206945.62,0.0000,0.0000,0.00,0.00
207545.61,0.0000,0.0000,0.00,0.00
206960.62,0.0000,0.0000,0.00,0.00
207560.61,0.0000,0.0000,0.00,0.00
206975.62,0.0000,0.0000,0.00,0.00
207575.61,0.0000,0.0000,0.00,0.00
206990.62,0.0000,0.0000,0.00,0.00
207590.61,0.0000,0.0000,0.00,0.00
207005.62,0.0000,0.0000,0.00,0.00
207605.61,0.0000,0.0000,0.00,0.00
207020.62,0.0000,0.0000,0.00,0.00
207620.61,0.0000,0.0000,0.00,0.00
207035.62,0.0000,0.0000,0.00,0.00
207635.61,0.0000,0.0000,0.00,0.00
207050.62,0.0000,0.0000,0.00,0.00
207650.61,0.0000,0.0000,0.00,0.00
207065.62,0.0000,0.0000,0.00,0.00
207665.61,0.0000,0.0000,0.00,0.00
207080.62,0.0000,0.0000,0.00,0.00
207680.61,0.0000,0.0000,0.00,0.00
207095.62,0.0000,0.0000,0.00,0.00
207695.61,0.0000,0.0000,0.00,0.00
207110.62,0.0000,0.0000,0.00,0.00
207710.62,0.0000,0.0000,0.00,0.00
207125.62,0.0000,0.0000,0.00,0.00
207725.62,0.0000,0.0000,0.00,0.00
207140.62,0.0000,0.0000,0.00,0.00
207740.62,0.0000,0.0000,0.00,0.00
207155.62,0.0000,0.0000,0.00,0.00
207755.62,0.0000,0.0000,0.00,0.00
207170.62,0.0000,0.0000,0.00,0.00
207770.62,0.0000,0.0000,0.00,0.00
207185.62,0.0000,0.0000,0.00,0.00
207785.62,0.0000,0.0000,0.00,0.00
207200.62,0.0000,0.0000,0.00,0.00
207800.62,0.0000,0.0000,0.00,0.00
207215.62,0.0000,0.0000,0.00,0.00
207815.62,0.0000,0.0000,0.00,0.00
207230.62,0.0000,0.0000,0.00,0.00
207830.62,0.0000,0.0000,0.00,0.00
207245.62,0.0000,0.0000,0.00,0.00
207845.62,0.0000,0.0000,0.00,0.00
207260.62,0.0000,0.0000,0.00,0.00
207860.62,0.0000,0.0000,0.00,0.00
207275.63,0.0000,0.0000,0.00,0.00
207875.62,0.0000,0.0000,0.00,0.00
207290.63,0.0000,0.0000,0.00,0.00
207890.62,0.0000,0.0000,0.00,0.00
207305.63,0.0000,0.0000,0.00,0.00
207905.62,0.0000,0.0000,0.00,0.00
207320.63,0.0000,0.0000,0.00,0.00
207920.62,0.0000,0.0000,0.00,0.00
207335.63,0.0000,0.0000,0.00,0.00
207935.62,0.0000,0.0000,0.00,0.00
207350.63,0.0000,0.0000,0.00,0.00
207950.62,0.0000,0.0000,0.00,0.00
207365.63,0.0000,0.0000,0.00,0.00
207965.63,0.0000,0.0000,0.00,0.00
207380.63,0.0000,0.0000,0.00,0.00
207980.63,0.0000,0.0000,0.00,0.00
207395.63,0.0000,0.0000,0.00,0.00
207995.63,0.0000,0.0000,0.00,0.00
207410.63,0.0000,0.0000,0.00,0.00
208010.63,0.0000,0.0000,0.00,0.00
207425.63,0.0000,0.0000,0.00,0.00
208025.63,0.0000,0.0000,0.00,0.00
207440.63,0.0000,0.0000,0.00,0.00
208040.63,0.0000,0.0000,0.00,0.00
207455.63,0.0000,0.0000,0.00,0.00
208055.63,0.0000,0.0000,0.00,0.00
207470.63,0.0000,0.0000,0.00,0.00
208070.63,0.0000,0.0000,0.00,0.00
207485.63,0.0000,0.0000,0.00,0.00
208085.63,0.0000,0.0000,0.00,0.00
207500.63,0.0000,0.0000,0.00,0.00
208100.63,0.0000,0.0000,0.00,0.00
207515.64,0.0000,0.0000,0.00,0.00
208115.63,0.0000,0.0000,0.00,0.00
207530.64,0.0000,0.0000,0.00,0.00
208130.63,0.0000,0.0000,0.00,0.00
207545.64,0.0000,0.0000,0.00,0.00
208145.63,0.0000,0.0000,0.00,0.00
207560.64,0.0000,0.0000,0.00,0.00
208160.63,0.0000,0.0000,0.00,0.00
207575.64,0.0000,0.0000,0.00,0.00
208175.64,0.0000,0.0000,0.00,0.00
207590.64,0.0000,0.0000,0.00,0.00
208190.64,0.0000,0.0000,0.00,0.00
207605.64,0.0000,0.0000,0.00,0.00
208205.64,0.0000,0.0000,0.00,0.00
207620.64,0.0000,0.0000,0.00,0.00
208220.64,0.0000,0.0000,0.00,0.00
207635.64,0.0000,0.0000,0.00,0.00
208235.64,0.0000,0.0000,0.00,0.00
207650.64,0.0000,0.0000,0.00,0.00
208250.64,0.0000,0.0000,0.00,0.00
207665.64,0.0000,0.0000,0.00,0.00
208265.64,0.0000,0.0000,0.00,0.00
207680.64,0.0000,0.0000,0.00,0.00
208280.64,0.0000,0.0000,0.00,0.00
207695.64,0.0000,0.0000,0.00,0.00
208295.64,0.0000,0.0000,0.00,0.00
